Time (h),Fg,RPM,Fs,Fa,Fb,Fc,Fh,Fw,pressure,Fremoved,S,DO2,P,V,Wt,pH,T,Q,CO2outgas,Fpaa,PAA_offline,Foil,NH3_offline,OUR,O2,P_offline,X_offline,CER,NH3_shots,Viscosity_offline,Fault_ref,Control_ref,PAT_ref,Batch_ref,Batch_ref
100.8,75,100,90,0.5187327753570387,28.2830060107203,81.31056483811501,0.0001,100,1,-4000,0.001035768254842703,12.84305484928576,13.3153709301562,84410.36628398435,91999.84448759457,6.559817236773906,298.0265031811642,207.0180715153167,1.744509327094316,10,NaN,23,NaN,1.883360224304147,0.1875544765097398,NaN,NaN,1.640382717138362,0,NaN,0,0,0,0,1
101,75,100,90,1.040398076050949,14.14150300536015,84.96592349529304,0.0001,100,1,-4000,0.0010419314731367,12.77996256542836,13.3512103895415,83741.24443376872,91245.42096926518,6.539073939986462,298.0413770335361,212.9537500743053,1.732584548541841,10,NaN,23,NaN,1.885453717102516,0.1875613312461607,NaN,NaN,1.628911828026022,0,NaN,0,0,0,0,1
101.2,75,100,90,0,0,91.02631028845177,0.0001,100,1,-4000,0.001038023153533529,12.71308458847122,13.38754942670431,83069.17755283679,90487.95421158068,6.506846583109693,298.0589061017239,219.8936542974465,1.720631545834646,10,NaN,23,NaN,1.898159044512485,0.1874875764217614,NaN,NaN,1.617417430149625,0,NaN,0,0,0,0,1
101.4,75,100,90,0,0,98.51392367805626,0.0001,100,1,-4000,0.001048272268066141,12.67561046807034,13.42389138741998,82397.20325517084,89730.52942263629,6.477027153331211,298.0710466361721,224.6616387788746,1.708663876044993,10,NaN,23,NaN,1.894666031218218,0.1875369620473087,NaN,NaN,1.605912578365959,0,NaN,0,0,0,0,1
101.6,75,100,90,0,9.703818855183211,104.7799188659153,0.0001,100,1,-4000,0.001086049737474746,12.63949321448148,13.46045256471486,81727.26385131378,88975.19366901943,6.456591958480496,298.0835633903206,229.537632070983,1.696727002023792,10,NaN,23,NaN,1.880962706306731,0.1876639094244452,NaN,NaN,1.594440968320873,0,NaN,0,0,0,0,1
101.8,75,100,90,0,27.5586407268039,111.6713938952465,0.0001,100,1,-4000,0.001125651549542694,12.63121076921161,13.49724909205788,81060.98990417649,88223.5933420224,6.450502261038105,298.0933793772387,233.3305430212764,1.684841888200993,10,NaN,23,NaN,1.848298642357607,0.1879348294967362,NaN,NaN,1.583022707996424,0,NaN,0,0,0,0,1
102,75,100,90,0,47.83231789565063,118.0976608629038,0.0001,100,1,-4000,0.001152924289012258,12.64778566306336,13.5341111615341,80398.86568380836,87476.15046688139,6.460390708787862,298.1004099487743,236.025152668139,1.672984266278967,10,NaN,23,NaN,1.809623237046142,0.1882512454839776,NaN,NaN,1.571634444700116,0,NaN,0,0,0,0,1
102.2,75,100,90,0,64.14411324007078,123.9513147872543,0.0001,100,1,-0,0.001149073463298792,12.67528503416621,13.57055257206827,80444.33472364742,87532.00911300737,6.455603428498449,298.1128373432068,240.7706245661434,1.670732155776283,10,NaN,23,NaN,1.788210457282299,0.1884181031411434,NaN,NaN,1.569471883687363,0,NaN,0,0,0,0,1
102.4,75,100,90,0,82.47008715283962,131.9514096589888,0.0001,100,1,-0,0.001172044583384616,12.68615662639876,13.60669449399896,80493.46064609087,87591.61023912682,6.462879677725399,298.1205275736477,243.7090688703527,1.672999561305224,10,NaN,23,NaN,1.780641505446208,0.1884711975643409,NaN,NaN,1.571649131999658,0,NaN,0,0,0,0,1
102.6,75,100,90,0,97.7990306682897,138.7427340730967,0.0001,100,1,-0,0.00115744990878689,12.73328860007004,13.64204131702036,80545.64672387698,87654.24000307599,6.476038012001423,298.1179476712854,242.7226047212813,1.675530070185005,10,NaN,23,NaN,1.759588140065662,0.1886260690252709,NaN,NaN,1.57407917660849,0,NaN,0,0,0,0,1
102.8,75,100,90,0,107.8839505288214,142.3147750416045,0.0001,100,1,-0,0.00112497722769652,12.79987934526661,13.67613835029354,80599.84819783035,87718.77248444698,6.494587862458905,298.1039324832162,237.3599287701423,1.678031585545261,10,NaN,23,NaN,1.727168113728034,0.1888670936997262,NaN,NaN,1.57648153900926,0,NaN,0,0,0,0,1
103,75,100,90,0,110.550068705442,141.9219220986285,0.0001,100,1,-0,0.001123902494630585,12.79520650397964,13.71003957730507,80654.58257088471,87783.82404509024,6.5130681154482,298.094369633136,233.6981994948829,1.680505415043152,10,NaN,23,NaN,1.730943314516961,0.1888337249413065,NaN,NaN,1.578857469626978,0,NaN,0,0,0,0,1
103.2,75,100,90,0,105.8415668178211,142.6253208520802,0.0001,100,1,-0,0.001103216209722001,12.80895990601251,13.74384203188644,80708.374724061,87847.85458241664,6.528024314886113,298.0815089289862,228.7701518083153,1.682940265825215,10,NaN,23,NaN,1.720589552645376,0.1889075252273357,NaN,NaN,1.581196116235094,0,NaN,0,0,0,0,1
103.4,75,100,90,0,95.16192133878529,141.798960538628,0.0001,100,1,-0,0.001094511241933406,12.80372754901916,13.77788566650037,80760.03098354959,87909.70550141729,6.53939954566251,298.0698556069846,224.3016374766313,1.685334271704955,10,NaN,23,NaN,1.710200675921871,0.1889816507033731,NaN,NaN,1.583495678974678,0,NaN,0,0,0,0,1
103.6,75,100,90,0,79.93265215503592,140.931604566156,0.0001,100,1,-0,0.001075633154350561,12.77268527893606,13.81224796044591,80808.64081814208,87968.44436511392,6.545770066320661,298.0612353181539,220.9939339548451,1.687688482274403,10,NaN,23,NaN,1.721212966141365,0.1888936774327923,NaN,NaN,1.585757158669125,0,NaN,0,0,0,0,1
103.8,75,100,90,0,62.16013105749724,140.6645900965036,0.0001,100,1,-0,0.001051133536966696,12.74439996932914,13.84658674849108,80853.69442703412,88023.5512572298,6.542062338809472,298.0569288271239,219.3404422688328,1.690000812183753,10,NaN,23,NaN,1.72947503916389,0.1888266169433423,NaN,NaN,1.58797854477818,0,NaN,0,0,0,0,1
104,75,100,90,0,45.88774254605137,141.5398272881613,0.0001,100,1,-0,0.001053869575558927,12.69049843869352,13.88142625626753,80895.48970140121,88075.42457537826,6.525018780278315,298.0607399329744,220.8045705895267,1.692303286894213,10,NaN,23,NaN,1.74233312871741,0.1887247266135315,NaN,NaN,1.590190598623933,0,NaN,0,0,0,0,1
104.2,75,100,90,0,36.44426857867174,145.0217885064556,0.0001,100,1,-0,0.0009962932164578001,12.71042886674138,13.91556754495891,80935.39033244623,88125.19288846961,6.504466794180964,298.0680405751547,223.6108392333753,1.694529331305134,10,NaN,23,NaN,1.750562174248698,0.1886580635953586,NaN,NaN,1.592329352080868,0,NaN,0,0,0,0,1
104.4,75,100,90,0,35.19042203338559,149.7896742513292,0.0001,100,1,-0,0.001015333159351955,12.67302413600937,13.95025855691269,80975.03409274749,88174.80347414281,6.485182052341908,298.0732815212586,225.6264818454449,1.696744072272228,10,NaN,23,NaN,1.756570142276451,0.1886082579130925,NaN,NaN,1.594457370628996,0,NaN,0,0,0,0,1
104.6,75,100,90,0,41.63508869434309,154.0945674091134,0.0001,100,1,-0,0.000982389707637279,12.74443029042326,13.9839576870458,81015.96433983812,88225.57064151019,6.473309139579225,298.0618127025817,221.213207442343,1.69892172089422,10,NaN,23,NaN,1.719795240792735,0.1888828371713687,NaN,NaN,1.59654987111089,0,NaN,0,0,0,0,1
104.8,75,100,90,0,52.80866484262969,152.8465749170148,0.0001,100,1,-0,0.0009840801410056299,12.76762832655132,14.01717452063794,81059.13005388909,88278.58476105676,6.471302385635497,298.050206122339,216.7444004028769,1.701078166278972,10,NaN,23,NaN,1.703166086396678,0.1890046772630974,NaN,NaN,1.598622116501487,0,NaN,0,0,0,0,1
105,75,100,90,0,64.77629942052556,151.2462972201751,0.0001,100,1,-0,0.000979456840415437,12.79386181902839,14.05004265340861,81104.68961642453,88333.97688800878,6.477461255314203,298.039804647304,212.7372118390425,1.703222063002901,10,NaN,23,NaN,1.694976530045303,0.1890625836884287,NaN,NaN,1.600682420676961,0,NaN,0,0,0,0,1
105.2,75,100,90,0,74.28517458967809,149.6275672726355,0.0001,100,1,-0,0.001000610192550517,12.76837006079738,14.08302229577828,81152.15260470574,88391.35415276336,6.487286203243365,298.0206479069529,205.3524746026607,1.705382434055631,10,NaN,23,NaN,1.713089189859855,0.1889212311860794,NaN,NaN,1.602758675326286,0,NaN,0,0,0,0,1
105.4,75,100,90,0,79.87817584609616,144.5891771881723,0.0001,100,1,-0,0.00101164509130561,12.75720088262121,14.11612828911973,81200.73837825778,88449.90501045965,6.500449501608242,297.996750071893,196.1342249218103,1.707563666341842,10,NaN,23,NaN,1.719424247663958,0.1888690428297933,NaN,NaN,1.604855099640851,0,NaN,0,0,0,0,1
105.6,75,100,90,0,80.20663941753598,137.2623961558466,0.0001,100,1,-0,0.0009917728882893142,12.7854919927297,14.14884381537487,81249.39554742051,88508.46618427231,6.511312932706446,297.9695946299138,185.6526741607299,1.709725208570811,10,NaN,23,NaN,1.700092751248917,0.1890113285039346,NaN,NaN,1.606932719102037,0,NaN,0,0,0,0,1
105.8,75,100,90,0,76.20795683572322,127.9511301319669,0.0001,100,1,-0,0.00097803480632384,12.78819705020211,14.18137664339631,81297.25808124607,88566.18879304474,6.517646090633208,297.9490980822866,177.7362729089863,1.711856218363312,10,NaN,23,NaN,1.692011004161041,0.1890684337409126,NaN,NaN,1.608981108156339,0,NaN,0,0,0,0,1
106,75,100,90,0,69.68351080395463,38.38533903959009,137.4916174680177,100,1,-0,0.0009700571464564409,12.78475319670176,14.21381524866436,81343.74986488582,88622.50148399912,6.518390642843027,298.2773473804726,304.5948822008203,1.71396135019891,10,NaN,23,NaN,1.684632588943365,0.1891202516542956,NaN,NaN,1.611004736235195,0,NaN,0,0,0,0,1
106.2,75,100,90,0,62.86507764086129,149.8762491067287,13.74916174680177,100,1,-0,0.0009758544962135969,12.74957314382961,14.24628948872948,81388.8100958518,88677.39690365855,6.514727518401378,298.2685635227056,301.1981068168772,1.716062832088509,10,NaN,23,NaN,1.695708178280307,0.1890323454740406,NaN,NaN,1.61302496837799,0,NaN,0,0,0,0,1
106.4,75,100,90,0,57.50846789554995,154.7844752084176,1.374916174680177,100,1,-0,0.0009728533624031074,12.74330144717127,14.27843377984507,81432.80402305601,88731.20527957595,6.507571287278513,298.2323349939518,287.1800047235099,1.718160316956879,10,NaN,23,NaN,1.690712819536278,0.1890661367443328,NaN,NaN,1.615041470323019,0,NaN,0,0,0,0,1
106.6,75,100,90,0,55.01170342401466,152.4226438230746,0.1374916174680177,100,1,-0,0.0009489269663855722,12.75808082025081,14.31023559639443,81476.30869535451,88784.45012863463,6.498146401532086,298.1977451240763,273.788224758479,1.720227048676422,10,NaN,23,NaN,1.681253513648059,0.1891337765009332,NaN,NaN,1.617028516217304,0,NaN,0,0,0,0,1
106.8,75,100,90,0,56.28115649683537,149.4734149548906,0.01374916174680178,100,1,-0,0.0009326432285108815,12.78127429594969,14.34156473036877,81520.07873211586,88837.90487930647,6.490622848602461,298.154956944098,257.2128396011221,1.722256008863629,10,NaN,23,NaN,1.667172962639024,0.1892364483406306,NaN,NaN,1.618979352878627,0,NaN,0,0,0,0,1
107,75,100,90,0,60.54653467507146,142.3863590393096,0.001374916174680178,100,1,-0,0.0009073988370322493,12.82556663957797,14.37215746366435,81564.71455895697,88892.12748482238,6.487463046612879,298.1139964161583,241.336187953097,1.724235242943241,10,NaN,23,NaN,1.646553778442147,0.1893886502196578,NaN,NaN,1.620882479263336,0,NaN,0,0,0,0,1
107.2,75,100,90,0,66.06760481107094,134.3867736536016,0.0001374916174680178,100,1,-0,0.0009162821889415032,12.81389999040302,14.40280083509854,81610.46666505629,88947.5159745399,6.485457222652015,298.074346203784,225.9582399363687,1.726206710159514,10,NaN,23,NaN,1.649781279976847,0.1893604349561264,NaN,NaN,1.622778236776013,0,NaN,0,0,0,0,1
107.4,75,100,90,0,72.40118348648978,125.2895199499573,0.0001,100,1,-0,0.0009135509389218275,12.81968259966004,14.43312767039999,81657.49679594755,89004.18038174299,6.48789732522106,298.0361712646155,211.1434576383772,1.72818087168635,10,NaN,23,NaN,1.649901715686164,0.1893557199054659,NaN,NaN,1.624676684477292,0,NaN,0,0,0,0,1
107.6,75,100,90,0,77.74783122496451,115.204525171522,0.0001,100,1,-0,0.0009263477063896485,12.81264096357849,14.46384705844252,81705.60691882191,89061.98996299422,6.491402098908052,297.999929803472,197.0701508036162,1.730167076871468,10,NaN,23,NaN,1.64644955252955,0.1893780073078285,NaN,NaN,1.626586814267665,0,NaN,0,0,0,0,1
107.8,75,100,90,0,81.7033043322712,104.3439555438568,0.0001,100,1,-0,0.0009353697841330503,12.79766429302651,14.4948221827041,81754.5172190334,89120.63872256099,6.498681234964874,297.9680192862451,184.6708717763674,1.732165975498222,10,NaN,23,NaN,1.65416501578239,0.1893157889317887,NaN,NaN,1.62850925293065,0,NaN,0,0,0,0,1
108,75,100,90,0,82.73815005585372,93.60400568937385,0.0001,100,1,-0,0.0009095927323038886,12.81420712934392,14.52535525059676,81803.64344634315,89179.41542338337,6.506675774428254,297.9329486922102,171.0349557398637,1.734134519700791,10,1553.915830569232,23,1729.598545401711,1.65609089150054,0.1892974264837845,14.40280083509854,22.85831251834977,1.630402597892666,0,44.54306222891049,0,0,0,0,1
108.2,75,100,90,0,80.58491143049426,28.08120170681216,109.557816151115,100,1,-0,0.0009088301984512433,12.8002158526986,14.55585322464403,81852.29143130677,89237.72751283451,6.513560414894093,298.1818698077007,267.8801682486737,1.736089464955833,10,NaN,23,NaN,1.656323569408651,0.1892919002165948,NaN,NaN,1.632282961250545,0,NaN,0,0,0,0,1
108.4,75,100,90,0,75.6837463784118,111.7075919641698,10.9557816151115,100,1,-0,0.0008979818212773984,12.79768998391503,14.58615589417136,81899.9097509166,89294.95914545684,6.516165270581528,298.1587111688735,258.8643585092948,1.738023255322407,10,NaN,23,NaN,1.656366607017169,0.1892878494448356,NaN,NaN,1.634143072735464,0,NaN,0,0,0,0,1
108.6,75,100,90,0,69.75112506863657,108.6710709914117,1.09557816151115,100,1,-0,0.0009283125285386565,12.72875406601891,14.61749879783758,81946.35027016811,89351.14931489572,6.513995628018668,298.1169090435952,242.5806283526699,1.739984768985965,10,NaN,23,NaN,1.676984158053177,0.1891280660822373,NaN,NaN,1.636029948734507,0,NaN,0,0,0,0,1
108.8,75,100,90,0,64.68832582697546,100.3746963943365,0.109557816151115,100,1,-0,0.0009403787420141754,12.67425195574936,14.64942812935656,81991.78937249849,89406.40783453648,6.506009672835282,298.0823608130108,229.1144914947515,1.741983563760541,10,NaN,23,NaN,1.702075550563868,0.1889342833750505,NaN,NaN,1.63795278827337,0,NaN,0,0,0,0,1
109,75,100,90,0,62.82370776966289,93.15316191712805,0.0109557816151115,100,1,-0,0.0009803541971444157,12.59278901146453,14.68237386024806,82036.86364810589,89461.47431182714,6.495901448706017,298.056085969916,218.8670439109591,1.744044647467231,10,NaN,23,NaN,1.736542781321678,0.1886692692184721,NaN,NaN,1.639935656522152,0,NaN,0,0,0,0,1
109.2,75,100,90,0,64.99072820581318,87.43598326672023,0.00109557816151115,100,1,-0,0.0009768844698327854,12.5928146806003,14.71540222797019,82082.37659910838,89516.98547558874,6.489289473712405,298.0355507188939,210.8533035745005,1.746127882101771,10,NaN,23,NaN,1.736702620900242,0.1886640580480163,NaN,NaN,1.641939945290539,0,NaN,0,0,0,0,1
109.4,75,100,90,0,69.7842796816167,82.65160685914844,0.000109557816151115,100,1,-0,0.0009707718894517738,12.59759037634001,14.7478056478201,82128.85192826812,89573.43697411347,6.484986637012107,298.0169891381432,203.6053936994002,1.748200707870692,10,NaN,23,NaN,1.742415448086695,0.188616794651811,NaN,NaN,1.643934329605352,0,NaN,0,0,0,0,1
109.6,75,100,90,0,76.30257986117122,77.73502784133905,0.0001,100,1,-0,0.0009773681194351934,12.58514925802682,14.77969183903261,82176.63335910562,89631.21026754679,6.484986096942638,298.002050322176,197.7685002665905,1.75027514403489,10,NaN,23,NaN,1.758594513866768,0.1884902086217146,NaN,NaN,1.645930373194525,0,NaN,0,0,0,0,1
109.8,75,100,90,0,82.8143737781029,73.35744086867942,0.0001,100,1,-0,0.0009729983451368585,12.60114060140939,14.81085532775091,82225.71923480566,89690.2686153401,6.491277574879821,297.9846730064335,190.9745589310211,1.752346727153864,10,NaN,23,NaN,1.75539876521542,0.1885104539492672,NaN,NaN,1.647923781200295,0,NaN,0,0,0,0,1
110,75,100,90,0,86.80270605031814,67.55119513886464,0.0001,100,1,-0,0.0009789362496109716,12.58825777318711,14.84189251075455,82275.60476206355,89750.14353757272,6.498624576275698,297.9698404552316,185.1717951909783,1.754418001720243,10,NaN,23,NaN,1.766384148249295,0.1884232203815002,NaN,NaN,1.649917001851853,0,NaN,0,0,0,0,1
110.2,75,100,90,0,87.86891010485954,61.98953258353819,0.0001,100,1,-0,0.0009653588231687691,12.61877179385668,14.8725556506971,82325.7050962396,89810.18784226722,6.507784484067376,297.9542775621518,179.0793670923172,1.756471860069379,10,NaN,23,NaN,1.743131491900975,0.1885954913037163,NaN,NaN,1.651893570776148,0,NaN,0,0,0,0,1
110.4,75,100,90,0,85.26858238481942,55.60059567619186,0.0001,100,1,-0,0.0009573975189760009,12.61361928133278,14.90316727323825,82375.28656088728,89869.67401076115,6.516682425007501,297.9414281273578,174.0459230952603,1.758498221512819,10,NaN,23,NaN,1.745280525259427,0.1885753194682991,NaN,NaN,1.653843783115185,0,NaN,0,0,0,0,1
110.6,75,100,90,0,79.11573884046894,16.68017870285756,67.27907737285472,100,1,-0,0.0009491090852279574,12.6006005697104,14.93404100247183,82423.60370557685,89927.87440926436,6.522242203041404,298.0992770568214,235.9183147402636,1.760501394113021,10,NaN,23,NaN,1.74592832540944,0.1885665663550945,NaN,NaN,1.65577178110855,0,NaN,0,0,0,0,1
110.8,75,100,90,0,70.74909496296435,69.03798490466191,6.727907737285472,100,1,-0,0.000905796698807072,12.61623999200469,14.96405501969777,82470.21337622934,89984.20716230215,6.525529872346262,298.0893517428402,232.0254531011233,1.762443931375611,10,NaN,23,NaN,1.747195681343626,0.188553235726587,NaN,NaN,1.657641517160143,0,NaN,0,0,0,0,1
111,75,100,90,0,61.06415375884828,68.15277424096384,0.6727907737285472,100,1,-0,0.0009110543924057245,12.56327519313191,14.99429234590966,82514.88744343347,90038.63307503317,6.522822876705254,298.0719496047372,225.1960241470103,1.764371227268758,10,NaN,23,NaN,1.766912240196814,0.1884001287929639,NaN,NaN,1.659496678307111,0,NaN,0,0,0,0,1
111.2,75,100,90,0,52.47440256422479,65.57416680680593,0.06727907737285473,100,1,-0,0.0009255756986724883,12.51312787742008,15.02555756058356,82557.84575551802,90091.43146306789,6.51539008272536,298.0586484599045,219.973050342094,1.766320507456129,10,NaN,23,NaN,1.777118150189942,0.1883190316812865,NaN,NaN,1.661373097440982,0,NaN,0,0,0,0,1
111.4,75,100,90,0,46.85408665228366,63.81389805293342,0.006727907737285473,100,1,-0,0.0009274497927213084,12.47001843583572,15.0566087006003,82599.68100549653,90143.10616586087,6.503280625445035,298.047857774808,215.7335059816945,1.76828063165699,10,NaN,23,NaN,1.805290246787385,0.1881016613054675,NaN,NaN,1.663260053142108,0,NaN,0,0,0,0,1
111.6,75,100,90,0,46.07777055341326,62.39018752731074,0.0006727907737285473,100,1,-0,0.000896422832377176,12.50371141152253,15.08713851847033,82641.36166923154,90194.51944649912,6.492999102671494,298.0364442284441,211.2467902178711,1.770201530293993,10,NaN,23,NaN,1.792691409133763,0.1881935250578693,NaN,NaN,1.665109342748833,0,NaN,0,0,0,0,1
111.8,75,100,90,0,49.39310261621595,60.32811072529445,0.0001,100,1,-0,0.000883932528475729,12.52538353144963,15.11735881196209,82683.70678730546,90246.56156202561,6.485221775436141,298.0221075717922,205.6078991020483,1.772086763051943,10,NaN,23,NaN,1.777885830468717,0.1883021583446255,NaN,NaN,1.666924387734763,0,NaN,0,0,0,0,1
112,75,100,90,0,55.81700120221609,56.83422434477497,0.0001,100,1,-0,0.0008926984904486173,12.51971041506529,15.14760414089291,82727.3391917688,90299.94750968671,6.482651819693591,298.0049337886727,198.8492845151018,1.773975848006711,10,NaN,23,NaN,1.776518041607169,0.1883089047611875,NaN,NaN,1.668743232597997,0,NaN,0,0,0,0,1
112.2,75,100,90,0,63.25981533246215,51.84582803563889,0.0001,100,1,-0,0.0008678856024010321,12.57901165075884,15.17669156466022,82772.46392469663,90354.71395321468,6.484914631853407,297.9833465168927,190.3489429589927,1.775835627886635,10,NaN,23,NaN,1.751281395646571,0.1884965798247396,NaN,NaN,1.670533951097112,0,NaN,0,0,0,0,1
112.4,75,100,90,0,69.79831670883908,44.71203972016416,0.0001,100,1,-0,0.0008958341327936273,12.54980536245041,15.20586210594284,82818.89994105774,90410.89613987227,6.493720296872337,297.9667372647908,183.8049164022498,1.777714296105139,10,NaN,23,NaN,1.758195180695205,0.188440592861493,NaN,NaN,1.672342946280612,0,NaN,0,0,0,0,1
112.6,75,100,90,0,72.80855637755356,38.51924666682014,0.0001,100,1,-0,0.0008739082289748646,12.58397952949436,15.23433234686218,82865.94072146692,90467.58330778843,6.505347865959924,297.9489153533822,176.7788697705819,1.7795730820685,10,NaN,23,NaN,1.750307045562928,0.1884967888689227,NaN,NaN,1.674132885351692,0,NaN,0,0,0,0,1
112.8,75,100,90,0,71.17944969503735,11.55577400004604,49.93043638744727,100,1,-0,0.0008845363107939999,12.56014098947713,15.2626711263438,82912.63213876332,90523.95310983239,6.515199051751031,298.0610340490298,221.0067749970302,1.781425114894111,10,NaN,23,NaN,1.756744034172107,0.1884444682609023,NaN,NaN,1.675916409246881,0,NaN,0,0,0,0,1
113,75,100,90,0,65.6247253263104,48.45471408584943,4.993043638744727,100,1,-0,0.000917034165897023,12.50348891444642,15.29175981107946,82958.18687173634,90579.29945210152,6.520445756165405,298.0558255716437,218.9509466418507,1.783313049187772,10,NaN,23,NaN,1.770805039047747,0.188334301691127,NaN,NaN,1.677734596818809,0,NaN,0,0,0,0,1
113.2,75,100,90,0,57.98073746420062,48.10567600889358,0.4993043638744727,100,1,-0,0.0009056215359285317,12.47974335051052,15.32095524453162,83002.21304324907,90633.08490110193,6.519354487077399,298.0397340726903,212.5958251232736,1.785201205597524,10,NaN,23,NaN,1.784699760497494,0.1882253706441294,NaN,NaN,1.679553089437436,0,NaN,0,0,0,0,1
113.4,75,100,90,0,50.77931144997579,44.68663138701801,0.04993043638744728,100,1,-0,0.0008951310893600522,12.46453220465644,15.35027418175673,83044.80156244754,90685.40059028682,6.513453006782035,298.0234580328357,206.1642186926424,1.787069113453541,10,NaN,23,NaN,1.78755927836276,0.1882001150390993,NaN,NaN,1.681352170262847,0,NaN,0,0,0,0,1
113.6,75,100,90,0,45.9339735314491,40.68211160520649,0.004993043638744728,100,1,-0,0.0009073474538886869,12.42778954801461,15.3800302911675,83086.42287708253,90736.80268388784,6.504157104204092,298.0117291494728,201.5269260871077,1.788942561821482,10,NaN,23,NaN,1.796579464504042,0.1881281434538159,NaN,NaN,1.683156677055861,0,NaN,0,0,0,0,1
113.8,75,100,90,0,44.80273767332288,37.63739337526077,0.0004993043638744729,100,1,-0,0.0008646941036050337,12.46714275673723,15.40901761880588,83127.81942179769,90787.82386640331,6.49751204271531,297.9975541659262,195.9194856343133,1.790764777046292,10,NaN,23,NaN,1.789875416863355,0.1881754761543344,NaN,NaN,1.684911922148006,0,NaN,0,0,0,0,1
114,75,100,90,0,46.3099695006327,33.27483378214113,0.0001,100,1,-0,0.0008735003810609511,12.43619608380745,15.43792580405879,83169.51853562653,90839.1881678629,6.493252169207857,297.9876823494384,192.012224715896,1.792571635425513,10,NaN,23,NaN,1.807437420539922,0.1880388655570113,NaN,NaN,1.686652458630874,0,NaN,0,0,0,0,1
114.2,75,100,90,0,49.5218100058304,29.88365069267645,0.0001,100,1,-0,0.0008615058075709073,12.45444068907156,15.46672085518832,83211.86031584813,90891.16853588539,6.491371507158414,297.9772958199659,187.8989939280639,1.794366441267255,10,NaN,23,NaN,1.799407694606219,0.1880963118260588,NaN,NaN,1.688381467630754,0,NaN,0,0,0,0,1
114.4,75,100,90,0,53.48574411876314,25.91242475226268,0.0001,100,1,-0,0.0008421466929262918,12.48795523269568,15.49501565955081,83254.9953874269,90943.86299730046,6.493298736449765,297.966111126735,183.4672440408962,1.796121059458523,10,NaN,23,NaN,1.787575293903139,0.1881826478919728,NaN,NaN,1.690071841883817,0,NaN,0,0,0,0,1
114.6,75,100,90,0,56.67391010822313,21.28019780736112,0.0001,100,1,-0,0.0008633341182786234,12.46613522451197,15.52371710159748,83298.76834325776,90997.28212997782,6.498038466773029,297.9567085991896,179.7395650381143,1.797881514043334,10,NaN,23,NaN,1.788152930182828,0.1881748961477777,NaN,NaN,1.691767917973504,0,NaN,0,0,0,0,1
114.8,75,100,90,0,57.96914421728342,16.84937825599975,0.0001,100,1,-0,0.0008831982639388117,12.42487275881822,15.55277088606449,83342.79921036981,91051.04322184066,6.502792306369909,297.9521111818153,177.9158703861682,1.799675939019012,10,NaN,23,NaN,1.807125905828467,0.1880276248732589,NaN,NaN,1.693496803766604,0,NaN,0,0,0,0,1
115,75,100,90,0,57.37179621247636,13.71036068805695,0.0001,100,1,-0,0.0008727048399381909,12.41200971916237,15.58169585536577,83386.7084784685,91104.66261592589,6.507916133470625,297.9475113656454,176.0901864612647,1.801472169490999,10,NaN,23,NaN,1.821589264102794,0.1879145068533202,NaN,NaN,1.695227511606196,0,NaN,0,0,0,0,1
115.2,75,100,90,0,54.72374895804584,4.113108206417086,24.43867806637145,100,1,-0,0.0008505791843205762,12.42496744133461,15.61046450661862,83430.07382681289,91157.65984989115,6.511236707572383,298.0024664829482,197.9141996223258,1.80323075588911,10,NaN,23,NaN,1.819161084071149,0.1879295567811474,NaN,NaN,1.696922028511199,0,NaN,0,0,0,0,1
115.4,75,100,90,0,50.75457069276111,21.13879850886724,2.443867806637146,100,1,-0,0.0008404503728238796,12.42126699563061,15.63915450050355,83472.63172707087,91209.79829336278,6.511496397028058,297.9954639661124,195.1317840501922,1.804949865364075,10,NaN,23,NaN,1.822461187466149,0.1879012391565118,NaN,NaN,1.698578583209981,0,NaN,0,0,0,0,1
115.6,75,100,90,0,46.68578593724903,18.40325993129347,0.2443867806637146,100,1,-0,0.0008395924257101655,12.40664823164944,15.66818311707296,83514.37554733285,91261.13826736872,6.508842573058232,297.9853186399274,191.0984165919211,1.806653596679639,10,NaN,23,NaN,1.821215858406389,0.1879074234253081,NaN,NaN,1.700220393932063,0,NaN,0,0,0,0,1
115.8,75,100,90,0,43.67829226283524,14.78554000296674,0.02443867806637146,100,1,-0,0.0008192036160289532,12.41353476037655,15.69707079413688,83555.51809693503,91311.80755784959,6.503193638588595,297.9758808723392,187.3443414595949,1.808324980667868,10,NaN,23,NaN,1.82135411268531,0.1879031765089141,NaN,NaN,1.701831105133199,0,NaN,0,0,0,0,1
116,75,100,90,0,42.93087309575426,11.05504912871416,0.002443867806637146,100,1,-0,0.0008285502790499407,12.37936750101863,15.72639763457327,83596.51066366154,91362.37812975433,6.49666592644134,297.9695282313723,184.8161113020991,1.809989130198356,10,NaN,23,NaN,1.838361344075166,0.1877709954848059,NaN,NaN,1.703434915515249,0,NaN,0,0,0,0,1
116.2,75,100,90,0,44.7878368247585,8.029703964748681,0.0002443867806637146,100,1,-0,0.0008409896895674254,12.35785241218646,15.75563813331213,83637.87291135082,91413.36720953124,6.492231344760614,297.9659002714582,183.3714821566456,1.811671519760282,10,NaN,23,NaN,1.848291924117185,0.1876924386572817,NaN,NaN,1.705056376618247,0,NaN,0,0,0,0,1
